"Date","Price","Open","High","Low","Vol.","Change %"
"1990-01-03","1.1603","1.1603","1.1640","1.1590","","0.01%"
"1990-01-02","1.1602","1.1602","1.1613","1.1573","","0.16%"
"1989-12-29","1.1583","1.1583","1.1603","1.1562","","0.16%"
"1989-12-28","1.1564","1.1564","1.1592","1.1558","","-0.07%"
"1989-12-27","1.1572","1.1572","1.1597","1.1570","","-0.25%"
"1989-12-26","1.1601","1.1601","1.1603","1.1583","","0.09%"
"1989-12-25","1.1590","1.1590","1.1610","1.1580","","-0.04%"
"1989-12-22","1.1595","1.1595","1.1604","1.1572","","-0.02%"
"1989-12-21","1.1597","1.1597","1.1620","1.1587","","-0.09%"
"1989-12-20","1.1608","1.1608","1.1627","1.1604","","0.00%"
"1989-12-19","1.1608","1.1608","1.1616","1.1597","","0.02%"
"1989-12-18","1.1606","1.1606","1.1618","1.1601","","-0.02%"
"1989-12-15","1.1608","1.1608","1.1629","1.1599","","0.11%"
"1989-12-14","1.1595","1.1595","1.1648","1.1593","","0.00%"
"1989-12-13","1.1595","1.1595","1.1629","1.1585","","-0.26%"
"1989-12-12","1.1625","1.1625","1.1654","1.1618","","-0.05%"
"1989-12-11","1.1631","1.1631","1.1641","1.1610","","0.09%"
"1989-12-08","1.1620","1.1620","1.1637","1.1606","","0.02%"
"1989-12-07","1.1618","1.1618","1.1631","1.1610","","0.07%"
"1989-12-06","1.1610","1.1610","1.1633","1.1599","","-0.20%"
"1989-12-05","1.1633","1.1633","1.1641","1.1622","","-0.05%"
"1989-12-04","1.1639","1.1639","1.1656","1.1633","","-0.08%"
"1989-12-01","1.1648","1.1648","1.1683","1.1641","","0.05%"
"1989-11-30","1.1642","1.1642","1.1657","1.1630","","-0.12%"
"1989-11-29","1.1656","1.1656","1.1669","1.1650","","-0.08%"
"1989-11-28","1.1665","1.1665","1.1681","1.1658","","-0.02%"
"1989-11-27","1.1667","1.1667","1.1684","1.1662","","-0.03%"
"1989-11-24","1.1671","1.1671","1.1690","1.1652","","-0.13%"
"1989-11-23","1.1686","1.1686","1.1692","1.1679","","-0.02%"
"1989-11-22","1.1688","1.1688","1.1709","1.1684","","-0.10%"
"1989-11-21","1.1700","1.1700","1.1713","1.1690","","-0.06%"
"1989-11-20","1.1707","1.1707","1.1730","1.1692","","0.09%"
"1989-11-17","1.1696","1.1696","1.1704","1.1683","","0.07%"
"1989-11-16","1.1688","1.1688","1.1723","1.1683","","-0.18%"
"1989-11-15","1.1709","1.1709","1.1742","1.1679","","0.09%"
"1989-11-14","1.1698","1.1698","1.1728","1.1671","","0.12%"
"1989-11-13","1.1684","1.1684","1.1698","1.1653","","-0.09%"
"1989-11-10","1.1694","1.1694","1.1694","1.1656","","0.27%"
"1989-11-09","1.1663","1.1663","1.1695","1.1663","","-0.28%"
"1989-11-08","1.1696","1.1696","1.1698","1.1677","","-0.11%"
"1989-11-07","1.1709","1.1709","1.1730","1.1700","","-0.07%"
"1989-11-06","1.1717","1.1717","1.1724","1.1700","","-0.04%"
"1989-11-03","1.1722","1.1722","1.1744","1.1717","","-0.09%"
"1989-11-02","1.1732","1.1732","1.1751","1.1713","","-0.07%"
"1989-11-01","1.1740","1.1740","1.1761","1.1734","","0.05%"
"1989-10-31","1.1734","1.1734","1.1744","1.1728","","-0.03%"
"1989-10-30","1.1738","1.1738","1.1761","1.1717","","-0.08%"
"1989-10-27","1.1747","1.1747","1.1774","1.1744","","-0.05%"
"1989-10-26","1.1753","1.1753","1.1768","1.1740","","0.05%"
"1989-10-25","1.1747","1.1747","1.1765","1.1709","","0.25%"
"1989-10-24","1.1718","1.1718","1.1730","1.1698","","0.15%"
"1989-10-23","1.1701","1.1701","1.1740","1.1698","","-0.32%"
"1989-10-20","1.1738","1.1738","1.1751","1.1728","","0.00%"
"1989-10-19","1.1738","1.1738","1.1751","1.1728","","0.04%"
"1989-10-18","1.1733","1.1733","1.1752","1.1721","","-0.16%"
"1989-10-17","1.1752","1.1752","1.1769","1.1741","","-0.09%"
"1989-10-16","1.1763","1.1763","1.1783","1.1732","","0.09%"
"1989-10-13","1.1753","1.1753","1.1757","1.1719","","0.10%"
"1989-10-12","1.1741","1.1741","1.1762","1.1725","","-0.03%"
"1989-10-11","1.1745","1.1745","1.1774","1.1737","","-0.14%"
"1989-10-10","1.1762","1.1762","1.1771","1.1715","","0.24%"
"1989-10-09","1.1734","1.1734","1.1755","1.1734","","-0.14%"
"1989-10-06","1.1750","1.1750","1.1785","1.1739","","-0.06%"
"1989-10-05","1.1757","1.1757","1.1761","1.1722","","0.12%"
"1989-10-04","1.1743","1.1743","1.1764","1.1730","","-0.07%"
"1989-10-03","1.1751","1.1751","1.1785","1.1734","","-0.23%"
"1989-10-02","1.1778","1.1778","1.1784","1.1745","","0.08%"
"1989-09-29","1.1769","1.1769","1.1792","1.1749","","-0.17%"
"1989-09-28","1.1789","1.1789","1.1811","1.1766","","0.18%"
"1989-09-27","1.1768","1.1768","1.1804","1.1731","","0.16%"
"1989-09-26","1.1749","1.1749","1.1764","1.1710","","-0.09%"
"1989-09-25","1.1760","1.1760","1.1797","1.1745","","-0.36%"
"1989-09-22","1.1802","1.1802","1.1833","1.1797","","-0.22%"
"1989-09-21","1.1828","1.1828","1.1851","1.1820","","-0.05%"
"1989-09-20","1.1834","1.1834","1.1862","1.1815","","-0.06%"
"1989-09-19","1.1841","1.1841","1.1850","1.1816","","0.06%"
"1989-09-18","1.1834","1.1834","1.1861","1.1821","","-0.04%"
"1989-09-15","1.1839","1.1839","1.1892","1.1800","","-0.05%"
"1989-09-14","1.1845","1.1845","1.1863","1.1820","","0.06%"
"1989-09-13","1.1838","1.1838","1.1880","1.1825","","-0.27%"
"1989-09-12","1.1870","1.1870","1.1895","1.1857","","0.01%"
"1989-09-11","1.1869","1.1869","1.1891","1.1855","","-0.13%"
"1989-09-08","1.1884","1.1884","1.1902","1.1845","","0.29%"
"1989-09-07","1.1850","1.1850","1.1870","1.1793","","0.47%"
"1989-09-06","1.1794","1.1794","1.1813","1.1782","","-0.09%"
"1989-09-05","1.1805","1.1805","1.1845","1.1797","","-0.03%"
"1989-09-04","1.1808","1.1808","1.1823","1.1801","","-0.05%"
"1989-09-01","1.1814","1.1814","1.1822","1.1768","","0.25%"
"1989-08-31","1.1785","1.1785","1.1809","1.1741","","0.11%"
"1989-08-30","1.1772","1.1772","1.1780","1.1720","","0.26%"
"1989-08-29","1.1742","1.1742","1.1760","1.1700","","0.21%"
"1989-08-28","1.1717","1.1717","1.1765","1.1708","","-0.24%"
"1989-08-25","1.1745","1.1745","1.1749","1.1719","","0.00%"
"1989-08-24","1.1745","1.1745","1.1778","1.1738","","-0.17%"
"1989-08-23","1.1765","1.1765","1.1773","1.1730","","0.26%"
"1989-08-22","1.1735","1.1735","1.1754","1.1716","","-0.17%"
"1989-08-21","1.1755","1.1755","1.1778","1.1729","","-0.13%"
"1989-08-18","1.1770","1.1770","1.1813","1.1751","","-0.36%"
"1989-08-17","1.1812","1.1812","1.1837","1.1754","","0.40%"
"1989-08-16","1.1765","1.1765","1.1794","1.1764","","-0.30%"
"1989-08-15","1.1800","1.1800","1.1825","1.1773","","0.05%"
"1989-08-14","1.1794","1.1794","1.1810","1.1704","","0.41%"
"1989-08-11","1.1746","1.1746","1.1760","1.1700","","0.31%"
"1989-08-10","1.1710","1.1710","1.1745","1.1699","","-0.05%"
"1989-08-09","1.1716","1.1716","1.1718","1.1685","","0.03%"
"1989-08-08","1.1712","1.1712","1.1746","1.1704","","-0.20%"
"1989-08-07","1.1736","1.1736","1.1785","1.1725","","-0.39%"
"1989-08-04","1.1782","1.1782","1.1789","1.1704","","0.36%"
"1989-08-03","1.1740","1.1740","1.1758","1.1709","","-0.11%"
"1989-08-02","1.1753","1.1753","1.1765","1.1720","","0.07%"
"1989-08-01","1.1745","1.1745","1.1805","1.1735","","-0.51%"
"1989-07-31","1.1805","1.1805","1.1832","1.1799","","-0.19%"
"1989-07-28","1.1828","1.1828","1.1855","1.1823","","-0.02%"
"1989-07-27","1.1830","1.1830","1.1845","1.1820","","-0.03%"
"1989-07-26","1.1833","1.1833","1.1871","1.1830","","-0.30%"
"1989-07-25","1.1869","1.1869","1.1882","1.1860","","-0.11%"
"1989-07-24","1.1882","1.1882","1.1890","1.1873","","0.04%"
"1989-07-21","1.1877","1.1877","1.1883","1.1863","","0.03%"
"1989-07-20","1.1874","1.1874","1.1890","1.1855","","-0.06%"
"1989-07-19","1.1881","1.1881","1.1908","1.1881","","-0.22%"
"1989-07-18","1.1907","1.1907","1.1915","1.1900","","0.03%"
"1989-07-17","1.1903","1.1903","1.1925","1.1898","","-0.11%"
"1989-07-14","1.1916","1.1916","1.1939","1.1900","","-0.13%"
"1989-07-13","1.1932","1.1932","1.1935","1.1883","","0.32%"
"1989-07-12","1.1894","1.1894","1.1904","1.1877","","-0.05%"
"1989-07-11","1.1900","1.1900","1.1921","1.1884","","0.07%"
"1989-07-10","1.1892","1.1892","1.1982","1.1865","","-0.08%"
"1989-07-07","1.1902","1.1902","1.1920","1.1884","","-0.03%"
"1989-07-06","1.1905","1.1905","1.1920","1.1896","","-0.03%"
"1989-07-05","1.1908","1.1908","1.1923","1.1895","","-0.13%"
"1989-07-04","1.1923","1.1923","1.1946","1.1902","","-0.14%"
"1989-07-03","1.1940","1.1940","1.1980","1.1940","","-0.20%"
"1989-06-30","1.1964","1.1964","1.1990","1.1950","","0.10%"
"1989-06-29","1.1952","1.1952","1.1974","1.1931","","-0.16%"
"1989-06-28","1.1971","1.1971","1.1974","1.1925","","0.33%"
"1989-06-27","1.1932","1.1932","1.1955","1.1925","","-0.09%"
"1989-06-26","1.1943","1.1943","1.1953","1.1929","","0.00%"
"1989-06-23","1.1943","1.1943","1.1958","1.1891","","0.34%"
"1989-06-22","1.1903","1.1903","1.1935","1.1884","","-0.19%"
"1989-06-21","1.1926","1.1926","1.1993","1.1920","","-0.43%"
"1989-06-20","1.1977","1.1977","1.2092","1.1965","","-0.07%"
"1989-06-19","1.1985","1.1985","1.1993","1.1965","","0.13%"
"1989-06-16","1.1969","1.1969","1.1995","1.1935","","0.04%"
"1989-06-15","1.1964","1.1964","1.2037","1.1952","","-0.34%"
"1989-06-14","1.2005","1.2005","1.2006","1.1960","","0.10%"
"1989-06-13","1.1993","1.1993","1.2093","1.1989","","-0.08%"
"1989-06-12","1.2003","1.2003","1.2035","1.1990","","-0.07%"
"1989-06-09","1.2011","1.2011","1.2014","1.1945","","0.35%"
"1989-06-08","1.1969","1.1969","1.1982","1.1950","","-0.07%"
"1989-06-07","1.1977","1.1977","1.2005","1.1950","","-0.19%"
"1989-06-06","1.2000","1.2000","1.2050","1.1992","","-0.17%"
"1989-06-05","1.2021","1.2021","1.2099","1.1980","","-0.24%"
"1989-06-02","1.2050","1.2050","1.2080","1.2002","","0.12%"
"1989-06-01","1.2035","1.2035","1.2083","1.2030","","-0.27%"
"1989-05-31","1.2068","1.2068","1.2083","1.2040","","0.01%"
"1989-05-30","1.2067","1.2067","1.2099","1.2038","","0.27%"
"1989-05-29","1.2035","1.2035","1.2046","1.2010","","0.20%"
"1989-05-26","1.2011","1.2011","1.2072","1.1995","","-0.41%"
"1989-05-25","1.2060","1.2060","1.2190","1.2043","","-0.08%"
"1989-05-24","1.2070","1.2070","1.2099","1.1972","","0.66%"
"1989-05-23","1.1991","1.1991","1.2014","1.1960","","-0.23%"
"1989-05-22","1.2019","1.2019","1.2019","1.1909","","0.92%"
"1989-05-19","1.1909","1.1909","1.1922","1.1870","","-0.13%"
"1989-05-18","1.1925","1.1925","1.1944","1.1911","","0.12%"
"1989-05-17","1.1911","1.1911","1.1930","1.1878","","0.23%"
"1989-05-16","1.1884","1.1884","1.1924","1.1859","","-0.07%"
"1989-05-15","1.1892","1.1892","1.1939","1.1882","","0.07%"
"1989-05-12","1.1884","1.1884","1.1898","1.1849","","0.16%"
"1989-05-11","1.1865","1.1865","1.1884","1.1832","","0.09%"
"1989-05-10","1.1854","1.1854","1.1870","1.1825","","-0.09%"
"1989-05-09","1.1865","1.1865","1.1876","1.1839","","0.18%"
"1989-05-08","1.1844","1.1844","1.1854","1.1829","","0.07%"
"1989-05-05","1.1836","1.1836","1.1854","1.1825","","0.06%"
"1989-05-04","1.1829","1.1829","1.1859","1.1819","","-0.08%"
"1989-05-03","1.1839","1.1839","1.1844","1.1794","","0.30%"
"1989-05-02","1.1804","1.1804","1.1863","1.1800","","-0.51%"
"1989-05-01","1.1865","1.1865","1.1882","1.1844","","0.14%"
"1989-04-28","1.1849","1.1849","1.1895","1.1814","","-0.36%"
"1989-04-27","1.1892","1.1892","1.1991","1.1870","","0.07%"
"1989-04-26","1.1884","1.1884","1.1909","1.1870","","0.00%"
"1989-04-25","1.1884","1.1884","1.1925","1.1874","","-0.09%"
"1989-04-24","1.1895","1.1895","1.1903","1.1859","","0.25%"
"1989-04-21","1.1865","1.1865","1.1870","1.1825","","0.27%"
"1989-04-20","1.1833","1.1833","1.1852","1.1825","","-0.12%"
"1989-04-19","1.1847","1.1847","1.1878","1.1844","","-0.15%"
"1989-04-18","1.1865","1.1865","1.1867","1.1838","","0.19%"
"1989-04-17","1.1843","1.1843","1.1858","1.1838","","-0.05%"
"1989-04-14","1.1849","1.1849","1.1889","1.1841","","-0.13%"
"1989-04-13","1.1865","1.1865","1.1896","1.1859","","-0.20%"
"1989-04-12","1.1889","1.1889","1.1901","1.1870","","-0.05%"
"1989-04-11","1.1895","1.1895","1.1899","1.1879","","0.05%"
"1989-04-10","1.1889","1.1889","1.1931","1.1870","","-0.29%"
"1989-04-07","1.1924","1.1924","1.1935","1.1904","","-0.05%"
"1989-04-06","1.1930","1.1930","1.1950","1.1897","","0.23%"
"1989-04-05","1.1903","1.1903","1.1909","1.1865","","0.34%"
"1989-04-04","1.1863","1.1863","1.1895","1.1857","","-0.03%"
"1989-04-03","1.1867","1.1867","1.1930","1.1853","","-0.44%"
"1989-03-31","1.1920","1.1920","1.1939","1.1918","","-0.09%"
"1989-03-30","1.1931","1.1931","1.1952","1.1914","","-0.07%"
"1989-03-29","1.1939","1.1939","1.1958","1.1928","","-0.07%"
"1989-03-28","1.1947","1.1947","1.1952","1.1919","","0.10%"
"1989-03-27","1.1935","1.1935","1.1938","1.1897","","0.18%"
"1989-03-24","1.1914","1.1914","1.1919","1.1884","","0.08%"
"1989-03-23","1.1904","1.1904","1.1904","1.1870","","0.19%"
"1989-03-22","1.1882","1.1882","1.1908","1.1866","","-0.09%"
"1989-03-21","1.1893","1.1893","1.1949","1.1889","","-0.36%"
"1989-03-20","1.1936","1.1936","1.1971","1.1930","","-0.14%"
"1989-03-17","1.1953","1.1953","1.1974","1.1931","","0.03%"
"1989-03-16","1.1949","1.1949","1.1976","1.1947","","-0.07%"
"1989-03-15","1.1957","1.1957","1.1966","1.1926","","0.16%"
"1989-03-14","1.1938","1.1938","1.1979","1.1928","","-0.34%"
"1989-03-13","1.1979","1.1979","1.1987","1.1966","","-0.07%"
"1989-03-10","1.1987","1.1987","1.1995","1.1955","","0.12%"
"1989-03-09","1.1973","1.1973","1.2021","1.1964","","-0.27%"
"1989-03-08","1.2006","1.2006","1.2017","1.1969","","0.22%"
"1989-03-07","1.1980","1.1980","1.1995","1.1911","","0.58%"
"1989-03-06","1.1911","1.1911","1.1949","1.1899","","-0.34%"
"1989-03-03","1.1952","1.1952","1.1971","1.1919","","0.09%"
"1989-03-02","1.1941","1.1941","1.1981","1.1919","","-0.36%"
"1989-03-01","1.1984","1.1984","1.2009","1.1947","","0.13%"
"1989-02-28","1.1969","1.1969","1.2031","1.1969","","-0.50%"
"1989-02-27","1.2029","1.2029","1.2034","1.1964","","0.50%"
"1989-02-24","1.1969","1.1969","1.1995","1.1949","","0.09%"
"1989-02-23","1.1958","1.1958","1.1984","1.1930","","-0.28%"
"1989-02-22","1.1992","1.1992","1.1999","1.1834","","0.52%"
"1989-02-21","1.1930","1.1930","1.1931","1.1870","","0.32%"
"1989-02-20","1.1892","1.1892","1.1912","1.1849","","0.03%"
"1989-02-17","1.1889","1.1889","1.1922","1.1838","","0.22%"
"1989-02-16","1.1863","1.1863","1.1879","1.1810","","0.63%"
"1989-02-15","1.1789","1.1789","1.1832","1.1779","","-0.34%"
"1989-02-14","1.1829","1.1829","1.1854","1.1814","","-0.19%"
"1989-02-13","1.1851","1.1851","1.1874","1.1836","","-0.04%"
"1989-02-10","1.1856","1.1856","1.1877","1.1813","","0.25%"
"1989-02-09","1.1827","1.1827","1.1840","1.1800","","-0.09%"
"1989-02-08","1.1838","1.1838","1.1870","1.1816","","0.07%"
"1989-02-07","1.1830","1.1830","1.1836","1.1804","","0.08%"
"1989-02-06","1.1821","1.1821","1.1859","1.1813","","-0.15%"
"1989-02-03","1.1839","1.1839","1.1939","1.1825","","-0.38%"
"1989-02-02","1.1884","1.1884","1.1911","1.1858","","-0.09%"
"1989-02-01","1.1895","1.1895","1.1903","1.1821","","0.45%"
"1989-01-31","1.1842","1.1842","1.1849","1.1802","","0.34%"
"1989-01-30","1.1802","1.1802","1.1856","1.1800","","-0.21%"
"1989-01-27","1.1827","1.1827","1.1892","1.1824","","-0.19%"
"1989-01-26","1.1849","1.1849","1.1862","1.1800","","-0.06%"
"1989-01-25","1.1856","1.1856","1.1866","1.1814","","0.32%"
"1989-01-24","1.1818","1.1818","1.1872","1.1809","","-0.44%"
"1989-01-23","1.1870","1.1870","1.1899","1.1862","","-0.17%"
"1989-01-20","1.1890","1.1890","1.1909","1.1832","","0.21%"
"1989-01-19","1.1865","1.1865","1.1922","1.1859","","-0.33%"
"1989-01-18","1.1904","1.1904","1.1997","1.1799","","-0.58%"
"1989-01-17","1.1974","1.1974","1.1983","1.1950","","0.00%"
"1989-01-16","1.1974","1.1974","1.2000","1.1948","","0.00%"
"1989-01-13","1.1974","1.1974","1.2014","1.1958","","-0.12%"
"1989-01-12","1.1988","1.1988","1.1994","1.1939","","0.12%"
"1989-01-11","1.1974","1.1974","1.2039","1.1958","","-0.37%"
"1989-01-10","1.2018","1.2018","1.2024","1.1974","","0.25%"
"1989-01-09","1.1988","1.1988","1.1988","1.1939","","0.20%"
"1989-01-06","1.1964","1.1964","1.1971","1.1894","","0.49%"
"1989-01-05","1.1906","1.1906","1.1944","1.1864","","-0.18%"
"1989-01-04","1.1928","1.1928","1.1963","1.1902","","0.15%"
"1989-01-03","1.1910","1.1910","1.1910","1.1878","","-0.03%"
"1988-12-30","1.1914","1.1914","1.1935","1.1899","","0.00%"
"1988-12-29","1.1914","1.1914","1.1937","1.1908","","-0.17%"
"1988-12-28","1.1934","1.1934","1.1968","1.1912","","-0.28%"
"1988-12-27","1.1968","1.1968","1.1979","1.1939","","0.25%"
"1988-12-26","1.1938","1.1938","1.1943","1.1938","","-0.19%"
"1988-12-23","1.1961","1.1961","1.1968","1.1919","","0.11%"
"1988-12-22","1.1948","1.1948","1.1994","1.1939","","-0.28%"
"1988-12-21","1.1982","1.1982","1.2022","1.1977","","-0.34%"
"1988-12-20","1.2023","1.2023","1.2028","1.1979","","0.27%"
"1988-12-19","1.1991","1.1991","1.2029","1.1982","","-0.33%"
"1988-12-16","1.2031","1.2031","1.2078","1.1998","","-0.25%"
"1988-12-15","1.2061","1.2061","1.2074","1.1974","","0.32%"
"1988-12-14","1.2023","1.2023","1.2098","1.1899","","0.18%"
"1988-12-13","1.2001","1.2001","1.2009","1.1968","","0.20%"
"1988-12-12","1.1977","1.1977","1.2023","1.1956","","0.16%"
"1988-12-09","1.1958","1.1958","1.1985","1.1904","","0.39%"
"1988-12-08","1.1912","1.1912","1.1982","1.1899","","-0.49%"
"1988-12-07","1.1971","1.1971","1.2039","1.1894","","0.53%"
"1988-12-06","1.1908","1.1908","1.1915","1.1859","","0.46%"
"1988-12-05","1.1854","1.1854","1.1871","1.1818","","0.00%"
"1988-12-02","1.1854","1.1854","1.1902","1.1850","","-0.27%"
"1988-12-01","1.1886","1.1886","1.1887","1.1838","","0.22%"
"1988-11-30","1.1860","1.1860","1.1888","1.1854","","-0.30%"
"1988-11-29","1.1896","1.1896","1.1963","1.1894","","-0.21%"
"1988-11-28","1.1921","1.1921","1.1931","1.1888","","0.10%"
"1988-11-25","1.1909","1.1909","1.1955","1.1869","","-0.38%"
"1988-11-24","1.1955","1.1955","1.1976","1.1934","","-0.19%"
"1988-11-23","1.1978","1.1978","1.2043","1.1974","","-0.13%"
"1988-11-22","1.1993","1.1993","1.2122","1.1938","","-0.47%"
"1988-11-21","1.2050","1.2050","1.2199","1.2043","","-1.98%"
"1988-11-18","1.2293","1.2293","1.2350","1.2222","","0.32%"
"1988-11-17","1.2254","1.2254","1.2342","1.2248","","-0.22%"
"1988-11-16","1.2281","1.2281","1.2397","1.2264","","-0.26%"
"1988-11-15","1.2313","1.2313","1.2358","1.2273","","0.07%"
"1988-11-14","1.2304","1.2304","1.2316","1.2213","","0.75%"
"1988-11-11","1.2213","1.2213","1.2228","1.2183","","0.04%"
"1988-11-10","1.2208","1.2208","1.2312","1.2203","","-0.85%"
"1988-11-09","1.2313","1.2313","1.2350","1.2286","","-0.02%"
"1988-11-08","1.2315","1.2315","1.2355","1.2307","","-0.18%"
"1988-11-07","1.2337","1.2337","1.2375","1.2248","","0.70%"
"1988-11-04","1.2251","1.2251","1.2258","1.2188","","0.31%"
"1988-11-03","1.2213","1.2213","1.2244","1.2188","","-0.29%"
"1988-11-02","1.2248","1.2248","1.2287","1.2228","","-0.22%"
"1988-11-01","1.2275","1.2275","1.2293","1.2188","","0.05%"
"1988-10-31","1.2269","1.2269","1.2278","1.2068","","1.94%"
"1988-10-28","1.2036","1.2036","1.2047","1.1983","","0.02%"
"1988-10-27","1.2034","1.2034","1.2047","1.1978","","0.39%"
"1988-10-26","1.1987","1.1987","1.2012","1.1968","","-0.19%"
"1988-10-25","1.2010","1.2010","1.2020","1.1977","","0.20%"
"1988-10-24","1.1986","1.1986","1.1991","1.1951","","-0.02%"
"1988-10-21","1.1988","1.1988","1.2022","1.1988","","-0.12%"
"1988-10-20","1.2002","1.2002","1.2015","1.1972","","0.10%"
"1988-10-19","1.1990","1.1990","1.2015","1.1977","","-0.13%"
"1988-10-18","1.2006","1.2006","1.2032","1.1982","","-0.13%"
"1988-10-17","1.2022","1.2022","1.2057","1.2020","","-0.21%"
"1988-10-14","1.2047","1.2047","1.2072","1.2032","","-0.14%"
"1988-10-13","1.2064","1.2064","1.2168","1.2000","","-0.33%"
"1988-10-12","1.2104","1.2104","1.2154","1.2084","","-0.07%"
"1988-10-11","1.2112","1.2112","1.2121","1.2057","","0.41%"
"1988-10-10","1.2062","1.2062","1.2077","1.2041","","-0.14%"
"1988-10-07","1.2079","1.2079","1.2108","1.2066","","-0.14%"
"1988-10-06","1.2096","1.2096","1.2121","1.2070","","0.03%"
"1988-10-05","1.2092","1.2092","1.2108","1.2047","","0.13%"
"1988-10-04","1.2076","1.2076","1.2112","1.2066","","-0.09%"
"1988-10-03","1.2087","1.2087","1.2174","1.2079","","-0.61%"
"1988-09-30","1.2161","1.2161","1.2181","1.2137","","-0.11%"
"1988-09-29","1.2174","1.2174","1.2203","1.2152","","-0.25%"
"1988-09-28","1.2205","1.2205","1.2214","1.2171","","0.02%"
"1988-09-27","1.2202","1.2202","1.2210","1.2157","","0.11%"
"1988-09-26","1.2188","1.2188","1.2233","1.2188","","-0.30%"
"1988-09-23","1.2225","1.2225","1.2229","1.2182","","0.33%"
"1988-09-22","1.2185","1.2185","1.2201","1.2161","","0.21%"
"1988-09-21","1.2160","1.2160","1.2198","1.2133","","-0.19%"
"1988-09-20","1.2183","1.2183","1.2213","1.2165","","-0.04%"
"1988-09-19","1.2188","1.2188","1.2235","1.2180","","-0.38%"
"1988-09-16","1.2234","1.2234","1.2234","1.2216","","0.03%"
"1988-09-15","1.2230","1.2230","1.2341","1.2215","","-0.03%"
"1988-09-14","1.2234","1.2234","1.2304","1.2199","","-0.37%"
"1988-09-13","1.2280","1.2280","1.2371","1.2259","","-0.68%"
"1988-09-12","1.2364","1.2364","1.2393","1.2358","","-0.23%"
"1988-09-09","1.2393","1.2393","1.2404","1.2356","","0.02%"
"1988-09-08","1.2391","1.2391","1.2402","1.2366","","0.15%"
"1988-09-07","1.2372","1.2372","1.2391","1.2331","","0.20%"
"1988-09-06","1.2347","1.2347","1.2350","1.2325","","0.08%"
"1988-09-05","1.2337","1.2337","1.2346","1.2327","","-0.09%"
"1988-09-02","1.2348","1.2348","1.2375","1.2347","","-0.09%"
"1988-09-01","1.2359","1.2359","1.2393","1.2352","","-0.24%"
"1988-08-31","1.2389","1.2389","1.2409","1.2362","","0.18%"
"1988-08-30","1.2367","1.2367","1.2409","1.2351","","-0.12%"
"1988-08-29","1.2382","1.2382","1.2399","1.2369","","0.01%"
